estimate	se	df	Tval	pval	qval
0.739583046895332	0.315811616172173	135.129633566205	2.34184877636714	0.0206499076857798	0.1115461508792
-0.494891989547538	0.0996703816003887	867.387436994105	-4.96528639302017	8.26011142696416e-07	1.98835171691268e-05
1.13637363943269e-18	1.27609492319662e-09	7.52185221574633	8.90508706504432e-10	0.999999999312638	1
8.76425865449187e-19	1.69296185079372e-09	7.52185221574633	5.17687900077777e-10	0.999999999600409	1
-9.54882560203406e-20	2.09912630969663e-10	96.4533441231777	-4.5489523702907e-10	0.999999999637986	1
0.935878311074297	0.225784277606636	212.826607740765	4.14501098568428	4.9054727457684e-05	0.000680917810574421
-0.296631772270273	0.1968786140566	132.440584703108	-1.50667340732597	0.134275891299347	0.482395440719631
4.11231252350746e-20	1.51092035916932e-10	342.459581070368	2.72172685909689e-10	0.999999999782996	1
-0.26915169027071	0.110263024831858	534.672394417408	-2.44099679544564	0.0149701672165598	0.0851493559027654
0.43099551569247	0.155976768243994	317.572146248583	2.76320326767039	0.00605754274955468	0.0409458310263145
0.701698652390794	0.226375841235156	195.786951569341	3.09970643758703	0.00222252677016197	0.0174483428750332
0.817705960411414	0.169149750539757	235.137419398413	4.83421322113756	2.4149003576867e-06	5.10259501503801e-05
0.7949031734901	0.102494355884677	1736.21956942111	7.75557996953993	1.48826591699619e-14	3.26559886787049e-12
0.900098883342565	0.358899214055656	19.2476811357995	2.50794331135811	0.0212494065901322	0.113722199434056
-2.28170184250039e-20	2.50851596181383e-10	132.671559635288	-9.09582349577939e-11	0.999999999927562	1
0.538821891714503	0.264761904195459	197.729266806379	2.03511866011026	0.043173554093019	0.20154952924881
3.2061952261703e-19	3.97066412823953e-10	18.6354941575373	8.07470771291811e-10	0.999999999364313	1
0.767885328068421	0.192289635728267	249.827760051635	3.99337866110244	8.57076072974194e-05	0.00111380842740724
0.857961858509931	0.274878438293805	153.797708688103	3.12124102507049	0.00215155187283357	0.0170955479589353
0.0414354683712907	0.109722571271826	140.794330860897	0.377638510390344	0.706267829793311	1
-1.28299500763154e-19	2.1798214844623e-10	64.8034143847961	-5.88578017409542e-10	0.999999999532191	1
-1.32115076041748e-19	3.51797191996285e-10	73.8310007956289	-3.75543293259554e-10	0.999999999701373	1
0.854617117459211	0.120135588554111	503.092802640566	7.113771428974	3.90465743002005e-12	4.20303219589894e-10
-0.891568532820226	0.157970013576779	106.392410167078	-5.64390995881565	1.39012329501742e-07	4.13349649550178e-06
0.0280986803370954	0.0644188699104128	741.600264187205	0.436187104433409	0.662827930971869	1
0.706773001264374	0.0734304837716477	2578.33204277829	9.62506257567741	1.43766277993519e-21	2.05046653988257e-18
0.802793549381624	0.180375672511496	312.319816944884	4.45067529453262	1.19256534976551e-05	0.000206795906395509
0.629012241450154	0.0907826359283278	1211.61667152113	6.92877261183245	6.87826115524827e-12	7.20013913264297e-10
-0.281149199760507	0.184213678842859	51.9413716738938	-1.52621239381652	0.13302372563308	0.480620870637568
-4.86766292963293e-21	1.74287196864778e-10	95.2597029199727	-2.79289759500208e-11	0.999999999977774	1
NA	NA	4.59206245421378	NA	NA	NA
-0.135654331195628	0.15925818729329	83.4510945523952	-0.851788743179694	0.396769156462034	1
-0.185405658519088	0.102865566330408	759.761323552889	-1.80240740544372	0.0718775385282364	0.297145911089557
0.927430163257622	0.455878035481873	46.3978089625858	2.03438220548904	0.0476516514545259	0.217830666304543
-0.463310569237424	0.39968809317626	20.3560677049605	-1.15918031371805	0.259800289916503	0.790064314484889
0.588359436532661	0.123260077933041	793.702623433756	4.77331709016344	2.15737672022164e-06	4.62700533415958e-05
0.591474813537152	0.101250143717445	1106.23646626724	5.84171826153411	6.78759713193201e-09	2.95597264409711e-07
-1.82052819124276e-19	8.06659214546184e-10	21.5218522157463	-2.25687397901599e-10	0.999999999822006	1
0.999833814616029	0.329974299731225	121.856961536985	3.0300354161837	0.00298654893898853	0.0224779178059756
0.826775780492651	0.123618557868384	674.725691416212	6.68812025272869	4.74709111205471e-11	3.3606630216966e-09
2.02127495526674e-14	1.05817231150622e-07	50.9320387383678	1.91015672333141e-07	0.999999848337761	1
1.74299820951454e-19	4.03792062642381e-10	50.5497440811724	4.31657372883586e-10	0.999999999657286	1
-2.32147996093466e-19	3.33473408513384e-10	62.3114926363554	-6.96151447662277e-10	0.999999999446775	1
-0.586618790583773	0.198089534680762	89.6471397637191	-2.96138204135397	0.00391952040743721	0.0281978107495956
0.837330587540349	0.682355856981275	15.1777052185812	1.22711716910393	0.23847314520694	0.740603861407509
0.514392557266315	0.112996847569531	1410.25028928269	4.55227352205372	5.76365834899399e-06	0.00010780875698692
1.25205235167258e-07	0.000125699670677825	965.150812039051	0.000996066532967822	0.999205459857238	1
6.48368339969461e-22	1.87833951781069e-10	268.59755223498	3.45181653168416e-12	0.999999999997248	1
1.2273291570641e-19	6.22218025410821e-10	46.2997775890984	1.97250659245005e-10	0.999999999843464	1
1.05897237254218e-19	2.14439072557332e-10	209.007958490954	4.93833684278341e-10	0.999999999606449	1
0.727060639971844	0.13786682237864	512.452671828516	5.27364472051901	1.97584668371286e-07	5.66442478923711e-06
5.87662168394542e-14	1.185330327011e-07	149.185993611938	4.95779239763843e-07	0.999999605087727	1
-0.410544689764595	0.161594903346385	302.1006750101	-2.54057944441834	0.0115672847096884	0.069005532821245
1.06549383093371	0.154076285830494	356.56686216582	6.91536549697148	2.16689399547148e-11	1.79161307886447e-09
0.632173064604862	0.134068698502561	434.453025634339	4.7152920231622	3.25694759846282e-06	6.5425655102924e-05
0.9710289629112	0.140540245068912	485.683747152752	6.90925906977796	1.53536220676105e-11	1.41278086928578e-09
0.720035686115734	0.218214426651108	146.297486573643	3.29967040752518	0.00121584983365047	0.010687863329701
0.539229301477814	0.108826128809087	1123.38341562654	4.95496171166558	8.34547138493244e-07	2.00045858197645e-05
9.82551369452391e-20	9.43623277547786e-10	13.5218522157463	1.04125384868183e-10	0.999999999918441	1
-0.150443439821128	0.158628133985197	107.13846608851	-0.948403262659363	0.345058538829195	0.981824919711002
1.30005806353373	0.489624136297005	11.4847646949297	2.6552164551486	0.0216636590479005	0.115556195181543
0.475139092379277	0.131321243417996	862.798350694502	3.61814341695582	0.000313975404262592	0.0034314744852837
0.759810671173152	0.109662064962228	672.072251809851	6.92865551487527	9.96705922456659e-12	9.79759518620601e-10
0.792000740509956	0.130151151828122	690.533185842538	6.08523804350093	1.92775727237415e-09	9.73261525565888e-08
-6.80695824341419e-20	1.86404582319769e-10	59.9969074388588	-3.65171186174873e-10	0.999999999709847	1
0.246460908276156	0.162281784138655	452.566927748084	1.51872195381817	0.129530748514537	0.470683388710469
0.3048424021218	0.199006246442783	262.827420251645	1.53182328480049	0.126768795531039	0.463302997120166
2.24871660744295e-19	6.63255947852795e-10	50.4303025533342	3.3904205679917e-10	0.999999999730821	1
-3.70358830196835e-20	1.66695800800164e-10	169.926128962742	-2.22176460606121e-10	0.999999999822989	1
0.0244987718303512	0.140761808717199	10.4938170000489	0.17404416761631	0.865142700034527	1
1.04787043280438	0.128799261256698	460.261169090097	8.13568666916473	3.84867816540891e-15	1.21981716298099e-12
0.946918747072052	0.168749397265688	387.590719464408	5.61139039555306	3.8269809530485e-08	1.30736085851148e-06
-1.34664639345759e-19	5.46172687396612e-10	31.4042457841558	-2.46560552098736e-10	0.999999999804833	1
0.0533744005590507	0.107269143434498	90.5104494795611	0.497574594614369	0.619990612438432	1
5.58880718938409e-20	6.40350782906151e-10	11.6218178390802	8.72772758084248e-11	0.999999999931843	1
-2.16989229547467e-19	2.56758423764034e-10	148.301759126362	-8.45110459732703e-10	0.999999999326835	1
-0.314685604637038	0.402468459798591	12.8390114459826	-0.781888858556811	0.448459790094211	1
0.673533722949279	0.146162627809436	460.571435930109	4.60811175225599	5.2680225183188e-06	9.98474035448795e-05
0.372985068590764	0.145809318202947	337.444083189094	2.55803314347592	0.0109629246484593	0.0660438068843298
NA	NA	9.51123635074596	NA	NA	NA
4.21882892920905e-20	1.30899441252234e-10	1088.92373270598	3.22295411565559e-10	0.999999999742905	1
5.48753774504656e-19	7.42806679695254e-10	33.8937841275749	7.38757188788056e-10	0.999999999414888	1
1.9295982372607e-16	5.82906732247322e-09	1065.65650514874	3.31030357090127e-08	0.999999973593794	1
-0.164227649372818	0.18027122395281	85.8400206565285	-0.911003130570679	0.364844903605672	1
-0.422521447130228	0.156538275474496	159.282853315517	-2.69915741597055	0.0077019260598356	0.0492595158871773
0.402893361096848	0.546961633531429	7.20667087017398	0.736602599519803	0.48464723526625	1
7.64217876764857e-19	8.9369809587943e-10	7.52185221574633	8.55118613644175e-10	0.999999999339955	1
0.972362516480259	0.398246875435529	58.019039634048	2.44160739595726	0.0176922272478264	0.0978992788058675
1.10371955726772e-19	7.16793009711505e-10	40.7413650223837	1.5398023450479e-10	0.999999999877893	1
-1.02018563030024e-15	3.1970732838873e-08	37.3496241438568	-3.19099857811141e-08	0.999999974709346	1
-0.33823218189161	0.105539160161072	298.486835352321	-3.20480266637907	0.00149793575447056	0.0127548111630665
-0.12676891020261	0.0962223033423993	565.044109843452	-1.31745869511679	0.188218867905752	0.622486168928878
0.522616013645216	0.107604976988099	867.411820212163	4.85680150001811	1.41505141594777e-06	3.17829461731576e-05
-0.475600775998243	0.0428651398226855	5973.84456889224	-11.0952811064095	2.49745878221251e-28	1.42480023525224e-24
0.903359408327963	0.244703193968163	121.747651688043	3.69165352392374	0.000334678051803194	0.00362992069493769
NA	NA	4.52185221574633	NA	NA	NA
NA	NA	4.52185221574633	NA	NA	NA
-1.60484288942169e-19	4.2485714353816e-10	11.8019710783421	-3.77737061464178e-10	0.999999999704919	1
0.653191052604194	0.284654207366263	162.300809650194	2.29468258575127	0.0230324140047389	0.12088309282156
1.12930563049377e-19	2.6515097926774e-10	50.9774136306242	4.25910412857061e-10	0.999999999661835	1
NA	NA	4.59206245421378	NA	NA	NA
0.285487703948065	0.184409034265661	551.552599233972	1.5481221138916	0.122166467990116	0.44999017439298
-0.105601877434214	0.0861152298441941	563.89769315638	-1.22628572931033	0.220602991793527	0.700356187079618
-0.42728856080073	0.0812275268416231	1697.15696200354	-5.26039111881191	1.62005023608042e-07	4.73968543427631e-06
0.398965780304202	0.177628721008262	394.618057449005	2.2460657152716	0.0252523679494964	0.130967962865342
-9.23075711140325e-15	4.88012291788443e-08	310.748610995662	-1.89150094510424e-07	0.999999849201427	1
0.556256917478705	0.16971139984214	493.181821475423	3.2776638339918	0.00112053119437982	0.0100041165319826
0.49304026419145	0.463837480807837	17.0588487741981	1.062959085007	0.302617145470546	0.889454309587567
0.943672196912574	0.53064450693912	35.7724014093709	1.77835101385651	0.0838470660635907	0.337101840657354
-5.74550990681627e-20	5.78357418175704e-10	20.6386914211442	-9.93418555076057e-11	0.999999999921691	1
0.834381988725789	0.0990769641293841	1011.84070211357	8.42155385015808	1.26000072012109e-16	5.52946469868526e-14
-8.60302242457021e-20	5.92201941599006e-10	7.59206245421378	-1.45271769986792e-10	0.999999999887834	1
2.15360319788791	0.562510478574369	22.9181505776129	3.82855658679642	0.000864561135374978	0.00801161928995807
0.792297152466566	0.221324681935868	158.340088871564	3.57979573510082	0.000456821867163671	0.00471278255365053
0.324241574908677	0.413535527369409	9.21679676070497	0.78407187157836	0.452676726124834	1
0.279621738375088	0.200374322440252	195.654247448265	1.39549686291998	0.164447842068407	0.563468431831987
0.600096443474734	0.171897172704129	535.378880350905	3.49101985817779	0.000520891804657022	0.00528770061489023
1.64151198342785e-19	3.77484412407775e-10	31.4436302070835	4.34855567401446e-10	0.999999999655783	1
0.233917123094292	0.14291114961232	230.871315007182	1.63680107345611	0.103034404112134	0.394769157461198
NA	NA	6.61172011285996	NA	NA	NA
-2.16507171137084e-19	2.75593289619965e-10	19.931719604167	-7.85603929020335e-10	0.999999999380988	1
-0.0883833228701544	0.11164354589193	92.3032085846448	-0.791656357419072	0.430590793006138	1
-2.95589687040708e-15	4.03872703963787e-08	18.1912118055432	-7.3188825127239e-08	0.999999942400413	1
-1.41266059849273e-19	3.90666572754707e-10	41.5218522157463	-3.61602629201582e-10	0.999999999713215	1
7.48048123858669e-20	2.72386614868943e-10	59.0346981456473	2.74627343277711e-10	0.999999999781805	1
1.04224238238415e-19	2.66091147127296e-10	67.2303842913464	3.91686229938927e-10	0.99999999968864	1
3.31496595801012e-20	7.58699296969033e-10	48.3869289291678	4.36927511499384e-11	0.999999999965318	1
0.57543982634172	0.195576738283136	125.331208877846	2.94227131198321	0.00388258237908133	0.0280026959199229
0.528929535810324	0.121760187175317	852.082819840878	4.34402696054286	1.56741301073167e-05	0.00026300268312424
-0.418600620190021	0.299551386995587	64.3733864610625	-1.39742507750828	0.167083664099127	0.570300712553928
0.605553812264689	0.177224527295931	357.965544143488	3.41687362073495	0.000706266376272246	0.00688760628484301
0.696189839875611	0.103569923074959	1159.52158552135	6.72193064555758	2.80688979625189e-11	2.19360360104343e-09
0.429227200745724	0.231357104334296	114.07946723267	1.85525835474461	0.0661409329346109	0.278269928017666
-0.127547016956691	0.576383562303776	6.68582471690832	-0.221288435858393	0.831473613677441	1
0.626182719530901	0.180565155086588	302.370406207671	3.46790453136222	0.000600659556730341	0.00596996998457595
0.575361052880977	0.126150108279543	635.23647047568	4.56092397167033	6.11257320439869e-06	0.000113034531378197
-0.16132112492682	0.150212756022065	327.563102183423	-1.07395090269913	0.283635167598455	0.846306815454595
1.15412556193522e-19	2.82828890399503e-10	47.91508329402	4.08064947079834e-10	0.999999999676106	1
1.02277009538941e-20	1.18047701947114e-10	993.100051682218	8.66404070998028e-11	0.999999999930888	1
NA	NA	4.59206245421378	NA	NA	NA
-1.22206414385743	0.547809041446851	6.64157120720976	-2.23082142023389	0.0629276067417519	0.268312403932507
2.35480754721801e-19	5.62498750924243e-10	14.9338001572042	4.18633382447307e-10	0.99999999967152	1
NA	NA	4.52185221574633	NA	NA	NA
0.243034017145866	0.119982966160795	409.097180842805	2.02557100330529	0.0434574676586483	0.202222555458881
2.35563993024303e-19	4.13381981935528e-10	15.9143478803063	5.69845816504508e-10	0.999999999552411	1
-0.373739549732114	0.11116062918308	565.737300874882	-3.36215755954898	0.000825599996266663	0.00770875282929839
0.676003982933454	0.0922742938914733	1540.62000875702	7.32602715690812	3.80776562879058e-13	5.71665866111849e-11
6.29193388778938e-15	6.94407344734243e-08	317.604696459098	9.06086886249362e-08	0.999999927761611	1
1.06938734091283	0.476345228039986	54.0721502760429	2.24498384357293	0.0288809325274844	0.14491268255875
0.454559246953763	0.128543928212741	471.824099276463	3.53621717706857	0.000445987100365096	0.00462610255924159
1.76615276215051e-19	6.31934707717147e-10	84.52242738697	2.79483424566235e-10	0.999999999777663	1
-9.049371887164e-15	5.00084193101017e-08	143.919700305633	-1.80956967086861e-07	0.999999855867814	1
0.358732209762459	0.341700520570593	15.0657918704346	1.04984390765172	0.31033967096403	0.906171346510462
-0.248980836510091	0.587643761994742	16.2503815377513	-0.423693490193671	0.677344291409615	1
0.571821668762716	0.754205111850138	21.4301346994097	0.758177927699246	0.456602038059518	1
-6.91136429966684e-20	3.71351163624308e-10	52.5991452348271	-1.86113979883983e-10	0.999999999852207	1
3.7124624317417e-19	5.38669525305885e-10	24.2431893604761	6.89191100913602e-10	0.999999999455745	1
0.681233078134945	0.17304464605242	929.066032559768	3.93674750230979	8.87610726056662e-05	0.00114566045071341
0.515785455238782	0.0775798344589593	2114.95163251896	6.6484474842704	3.75801940884804e-11	2.85860009699707e-09
NA	NA	4.52185221574633	NA	NA	NA
0.778278408223563	0.0851215797089556	1805.6958361726	9.14313868333532	1.58629558251349e-19	1.50830271637324e-16
2.08440260269254	5.93784155035231	6.59434326124638	0.351037087301338	0.736506375321109	1
0.569239568269522	0.115834994378971	595.000623922739	4.9142279612599	1.15389885178908e-06	2.67601339408809e-05
0.755666464172269	0.0964562410908061	1242.30244485002	7.83429310147871	1.0060861565504e-14	2.73320072529525e-12
-1.45587393444552e-16	1.12784089604927e-08	167.88457689718	-1.29085045554327e-08	0.999999989715829	1
-0.114169056344512	0.118704325980849	366.808695405235	-0.961793560606471	0.336786896955778	0.963092354452487
-0.686847022720388	0.0891797721787201	1009.43757734011	-7.70182526754965	3.19233258756172e-14	6.07075247067988e-12
-2.33760324541883e-19	9.14755335175801e-10	29.8568644722135	-2.55544095292932e-10	0.999999999797805	1
7.70219578235148e-20	2.44660287340886e-10	101.391524330652	3.14811850589384e-10	0.999999999749435	1
-1.88645811723311e-19	2.57546712968942e-10	63.437903885733	-7.32472216587988e-10	0.99999999941787	1
0.697467268189851	0.452012814641825	42.8222926672744	1.54302543113191	0.130183086318347	0.472151625839905
2.77418993583121e-19	3.31832625318841e-10	146.774895532129	8.3602085032044e-10	0.999999999334087	1
0.87828037217865	0.14596380431516	382.458956100328	6.01711072343867	4.15853424739942e-09	1.99365024213561e-07
0.820859541314769	0.227363983619274	307.685834689156	3.61033233253563	0.000356902907162804	0.00384599398377328
-2.98266509791073e-19	1.80205197844665e-09	10.5218522157463	-1.65514931510564e-10	0.999999999871034	1
1.77642992560944	0.400359417418791	35.6873869505606	4.43708789732609	8.3888474824296e-05	0.00109515732007462
2.09045330101749	0.911318090988544	25.6727815126414	2.29387885710673	0.0302375721562769	0.150923315093228
0.678867543614369	0.200516880214357	367.294938555007	3.38558800081391	0.000786986513282358	0.00748293009712642
1.49901408299185	0.348270659819271	64.1085085136602	4.30416413421026	5.85158730282391e-05	0.000794840608633582
0.365181807460075	0.14257027232926	814.75044930322	2.56141621597455	0.0106035865120931	0.0640820561986137
-9.69482699850399e-20	2.00368623604714e-10	22.8920142773461	-4.83849558083998e-10	0.999999999618136	1
-0.0973733060973054	0.11920021044895	249.067963018679	-0.816888709596763	0.414772692481375	1
0.979378869191315	0.149195495690211	361.746173305709	6.564399713681	1.81501397117918e-10	1.15361209293279e-08
-0.145804934807958	0.0733040254350377	990.191349907116	-1.98904403875025	0.0469711696940499	0.215274886499597
7.32468586545129e-20	1.63712008025755e-10	259.85900056809	4.47412865664624e-10	0.99999999964336	1
0.56029218197777	0.147875037859593	679.282183677454	3.78895714981839	0.000164706212746433	0.00197405240276974
0.667793961576856	0.240344768108146	160.600484190826	2.77848345455298	0.00611256174200626	0.0412200528819689
0.65789874098477	0.0970148056551129	1149.78424113375	6.78142616008114	1.89889772660905e-11	1.59311934269186e-09
0.490240080945174	0.216538582656455	183.896309561681	2.2639848978921	0.0247427563253256	0.128675865848662
-8.94564551070709e-20	2.68754237502793e-10	51.9688654010203	-3.32855980014609e-10	0.999999999735694	1
0.403283173493395	0.286537084871769	110.666593966468	1.4074379715068	0.162100116909135	0.55776599091103
0.984112242918174	0.19734184524013	237.604375656227	4.98684017938864	1.18459484913874e-06	2.72504581223247e-05
0.413093059604639	0.107734742900122	1961.61248021596	3.83435323169247	0.000129867247017102	0.00158989837818147
0.593113084446762	0.224064013805159	186.796775814078	2.6470698010548	0.00881256435024533	0.0553087784578104
0.629551793500518	0.194929950759303	265.140074798541	3.22963090611909	0.00139577921902255	0.0119743164579303
-5.00369694618997e-20	1.37286985930022e-10	248.716211423513	-3.64469866702476e-10	0.999999999709487	1
0.0376148459427291	0.0700758300690435	315.141003169003	0.536773462485829	0.591802841381868	1
0.500273265042966	0.361966670708464	22.6113092289206	1.38209759496309	0.180443977070565	0.603450146219183
0.918661529201757	0.154746697627155	307.914460207362	5.93655013831164	7.84199932824388e-09	3.36380497500988e-07
-0.575215334134845	0.0949792822725299	1268.78901997489	-6.05621900241722	1.83314436981523e-09	9.50735329981444e-08
-0.290122477437002	0.068322210069661	1837.13471825725	-4.24638601621925	2.28099163973417e-05	0.000360472501514776
2.24102206920302e-19	2.71236117423449e-10	122.81072540623	8.26225537546824e-10	0.999999999342108	1
0.62958002770563	0.186107422858894	308.11315364392	3.38288509955337	0.000809927753202262	0.00765006263579288
NA	NA	7.52185221574633	NA	NA	NA
0.610721634881328	0.420210578288607	41.4102398425917	1.4533704443344	0.153657828365378	0.537472661449712
-9.02477118818381e-21	2.44985430314097e-10	27.2115313971816	-3.68379914536677e-11	0.999999999970876	1
9.13909036702699e-20	6.28336741163364e-10	14.6394904656807	1.45448925206984e-10	0.999999999885912	1
6.39770198733469e-13	3.49649810339671e-07	447.797686153698	1.82974559062954e-06	0.999998540889074	1
6.90696371137067e-20	4.07924189223703e-10	24.6528542039859	1.69319787691799e-10	0.999999999866265	1
-4.38020668735129e-19	8.91497958359315e-10	10.1375839648524	-4.91331095745018e-10	0.999999999617509	1
NA	NA	31.5218522157463	NA	NA	NA
-0.760619453444811	0.227761952704708	327.230832140976	-3.33953693499875	0.000936049545661047	0.00855464269096201
0.382293190287664	0.310373505943285	87.1300384845567	1.23171979233795	0.221367730340533	0.702002724620758
-0.046004362021488	0.106635727529155	76.0983612550258	-0.431416028074737	0.667385647149345	1
0.329661765854257	0.222860742670291	31.2686692122628	1.47922761947344	0.149084337742202	0.524972258420262
-2.50739758555778e-19	4.23700204186005e-10	42.8942436940942	-5.91785786455989e-10	0.999999999530567	1
9.31964232439764e-17	1.63427157116892e-08	19.8335363923614	5.70262769591697e-09	0.99999999550693	1
3.39586652176168e-19	4.78043480274651e-10	27.2074168509311	7.10367709608892e-10	0.999999999438392	1
8.10592511795288e-19	1.0922132240388e-09	12.5218522157463	7.4215592153139e-10	0.999999999419538	1
1.48227490365685	0.435301772521435	49.212562450475	3.40516624839579	0.00132424819030864	0.0114294038210451
NA	NA	6.88043678137143	NA	NA	NA
NA	NA	4.52185221574633	NA	NA	NA
NA	NA	4.52185221574633	NA	NA	NA
NA	NA	4.52185221574633	NA	NA	NA
6.52797940521968e-20	1.54040134966611e-10	333.773804448522	4.23784321315652e-10	0.999999999662122	1
NA	NA	6.52185221574633	NA	NA	NA
0.053303066011573	0.120379478457013	209.434548573192	0.442791966660722	0.658373202135559	1
0.475991757481032	0.240142372938732	160.591184307884	1.98212315326155	0.0491717114144126	0.222815419872298
1.50162846890115e-20	6.91486206125757e-10	16.5218522157463	2.17159569576151e-11	0.999999999982933	1
-2.0660704001114e-19	9.80455790383976e-10	5.52185221574633	-2.10725503421452e-10	0.999999999839269	1
0.36435741988508	0.177828552910232	235.340889710104	2.04892529305463	0.0415786846046521	0.195231601374107
0.52487046458447	0.121053225760804	718.092370493998	4.33586516415175	1.65943369056853e-05	0.000274407803034593
0.780588463920401	0.130103621425048	403.113865791564	5.99974432202945	4.40277560684514e-09	2.08652478812382e-07
0.220270981763662	0.17526164337111	176.897591094649	1.25681225810058	0.210478614425008	0.677259162602747
-4.00905417358295e-20	3.47141131347064e-10	60.2925146649769	-1.15487731402672e-10	0.999999999908235	1
